hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
107460,1169300800,11899,12253,0.694,59,319183,319431,A48874,11,top51-150,top80-90,"e call the Existence, or the Continuation of the Existence of our selves, or any thing else, Commensurate to the succession of any *Ideas* in our Minds, the *Duration* of our selves, or any such other thing co-existing with our Thinking.<br /><br />§. 4. Tha","-<br />derftand them: Could wc frame no Ideas at<br />all of such things, they then indeed would<br />be unintelligible, but some Ideas we have of<br />them, tho' obscure and imperfect ones, and<br />so far we assent to them as we know and<br />understand them and no farther. Which shews<br />the apparent difference there is betwixt incom-<br />prehenjible and unintelligible.<br /><br />aaCor. . 1l. b",T,2
111628,0582001900,1878,2238,0.692,59,319183,319431,A48874,11,top51-150,top80-90,"e call the Existence, or the Continuation of the Existence of our selves, or any thing else, Commensurate to the succession of any *Ideas* in our Minds, the *Duration* of our selves, or any such other thing co-existing with our Thinking.<br /><br />§. 4. Tha","w of Nature, and "" that it's<br />"" founded on the Nature of Things,<br />"" and their immutable Relations, and<br />"" therefore can no more be altered or<br />"" varyi than these eternal Relations of<br />""Things; that nothing can be -added<br /><br />to it, nothing taken from it; and<br /><br />""that<br /><br />v )<br />t .that it's not only full and complete,<br />"" but very plain and evident, ince the<br />' Circumstances in",T,2
114083,0613001000,13247,13614,0.692,59,319183,319431,A48874,11,top51-150,top80-90,"e call the Existence, or the Continuation of the Existence of our selves, or any thing else, Commensurate to the succession of any *Ideas* in our Minds, the *Duration* of our selves, or any such other thing co-existing with our Thinking.<br /><br />§. 4. Tha","B,. that there are, there<br />puit be in evey relgulat Sed i different Oflces and<br /><br />Stations<br /><br />( 10 o<br />Stations adapted to the different Talents and Capacities<br />of their Members. A State of diret Parity and abfo-<br />lute Equality cannot be a State of Nature and Order,<br />and can never subsist, but in weak Heads and itrong<br />Imaginations. A Society without some Sort of Govern-<br />ment",N,2
114306,0225400600,218408,218734,0.691,59,319183,319431,A48874,11,top51-150,top80-90,"e call the Existence, or the Continuation of the Existence of our selves, or any thing else, Commensurate to the succession of any *Ideas* in our Minds, the *Duration* of our selves, or any such other thing co-existing with our Thinking.<br /><br />§. 4. Tha","in the<br />world, the meaning is, either, that this re-<br />puted deicy hath no existence in nature; or<br />that he hath no degree of that power, which<br />his votaries ascribe to him; and is of no<br />more account than if he did not exist+.<br /><br />* Cor. xii. . Essay, p. 122.<br />t Ib. p. 199.<br />Essay on Demoniacks, p. 74,<br /><br />And<br /><br />And the non-existence, and",N,2
118977,0876202900,1833,2160,0.69,59,319183,319431,A48874,11,top51-150,top80-90,"e call the Existence, or the Continuation of the Existence of our selves, or any thing else, Commensurate to the succession of any *Ideas* in our Minds, the *Duration* of our selves, or any such other thing co-existing with our Thinking.<br /><br />§. 4. Tha","taining it,<br /><br />:..4- -<br />,.'.. ..'. ...<br />S ECT. 'I.<br />I beg leave then to observe hypothetically<br />and from analogy,---that if matter, (as fbime of<br />our learned members assert) may have assumed<br /><br />its<br /><br />*<br />(. 3; )<br />its present various forms, and directioni, so ex-<br />ceedingly useful and beautiful, either as mine al,<br />vegetable, or animal fibit",N,2
0,0346400202,134293,134680,0.865,33,279932,280116,A48874,13,top6-50,top5,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","complex Idea, other Terms<br /><br />l ay be introduced, that also denote compound<br />Ideas, though of an inferior Class. For the first<br />,a.' r; Idea being resolvable into others less complicated,<br /><br />the Definition which enumerates there component<br />Ideas, muff confiul of the Names by which they are. expeffed.<br />And if it so happen, that the Ideas of this second Class are<br />also unknown, their Tern-s too o",M,5
1,0852000101,10585684,10586099,0.859,33,279932,280116,A48874,13,top6-50,top5,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","up such complex idea.---The<br />reason of this is, that the simple ideas, which make up our<br />complex ideas of substances, have no visible necessary con-<br />nexion, or inconsistence, with other simple ideas, whole co-<br />existence with them we would inform ourselves about.----<br />These ideas being liRewife, for the moll part, secondary qua-<br />lities, which depend upon the primary qualities of their minute<br />or insensible parts, or",P,5
2,0297300105,75270,75678,0.858,33,279932,280116,A48874,13,top6-50,top5,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","two or more ideas is called complex.<br /><br />Complex Ideas are often confidered as tingle and distinct beings, though they<br />may be made up of several simple ideas; so a body, a spirit, a house, a tree, a<br />flower. But when several of there ideas ns a different kind are joined together,<br />which are wont to be confidered as distinct ingle beings, this is called a compounded<br />idea, whether these united ideas be simple or",M,2
3,0025700100,189311,189765,0.856,33,279932,280116,A48874,13,top6-50,top5,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the precise nature and composition of the ideas affixed to those words which have<br />complex ideas, in a proper sense, i. e. which excite any combinations of simple ideas<br />united intimately by association; also to explain, upon this foundation, the proper use<br />of those words, which have no ideas. For there are many words which are mere<br />substitutes for other words, and many which are only auxiliaries. Now it cannot be<br />said, that either of these have ideas,",M,2
4,0539801000,58038,58397,0.854,33,279932,280116,A48874,13,top6-50,top5,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", a<br />heavy Body, afwift Horse, C&c. Every Thing that<br />can be divided by the Mind into two or more Ideas<br />is called complex.<br /><br />Complex Ideas are often confidered as single and<br />diflinS Beings, tho' they may be made up of fe-<br />veral simple Ideas; so a Body, a Spirit, a House,<br />a Tree, a Flower. But when several of these<br />Ideas of a different Kind are join'd together,",M,2
317,0393700302,1723761,1724135,0.805,33,279932,280116,A48874,13,top6-50,top0-10,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","idea, as ten, a score, &c. .. Such as are<br />compounded of simple ideas of several forts<br />put together, to make a complex one, as<br />beauty, theft, &c.<br />Substances have their ideas from fnch<br />combinations of simple ideas -as represent<br />diltinF things fubfiliing by themselves;<br />in which the idea of fubltance, confuoed<br />as it is, is always the first. Relations are<br />complex ideas arising",M,6
2284,0593500104,165982,166311,0.766,33,279932,280116,A48874,13,top6-50,top0-10,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Ideas, e. Hilar.<br />Thoughts and half Thoughts, Opinions, and nt -_a'_<br />Suppolitions of every particular Perffn. Andnalesefis.<br />sometimes also, as if some sudden Metamor- Inter to unt<br />phofis had transmuted them, they alter theirndia Con-<br />Language, and clearly fee, fa diat & fecun.<br />Sum, the only solid, real, efential and eaficdamHomi",T,2
2326,0851300801,450045,450349,0.765,33,279932,280116,A48874,13,top6-50,top0-10,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","trille d'avoir tant d'idées, & de ne<br />favoir pas au jufle la nature des idées?<br /><br />Je l'avoue, mais il eft bien plus trifle, &<br />beaucoup plus fot de croire favoir ce qu'on ne<br />fait pas.<br /><br />IDOLE, IDOLATRE, IDOLATRIE.<br />IDole, vient du grec Eidos, figure; Eidolos,<br />repréfentation d'une figure, Latreuein, fervir,<br />ré",N,2
3852,0982800302,163225,163556,0.754,33,279932,280116,A48874,13,top6-50,top0-10,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","s is that which we conceive in theThings<br />and Fni- them/f'lvcs or in il-'ions that enter into Trade<br />Mo""leyC and Dealing, accordilg as they are more or<br /><br />lels<br /><br />less capable of adminiftring to our Occafons,<br />our Convenience, or our. Pleasure. The other<br />is plac'4 in Money, or whatever passes in its Stead,<br />as That virtually contains the",N,5
4863,0178600500,222749,223111,0.749,33,279932,280116,A48874,13,top6-50,top0-10,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", from their inferiour Station, or<br />other Circumfinances and Relations, are ob-<br />liged to Lz in the Way of, and to serve for<br />a Supply to it. Both these, for ought that<br />1 can fee, are one and the fame Principle:<br />But, as it takes Root in Minds of different<br />Makes, is appears differently, and so is come<br />to be diftinguiflcd by different Names. That<br /><br />which<br /><br />which in a",N,5
7307,0175500100,68132,68462,0.739,33,279932,280116,A48874,13,top6-50,top10-20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ima-<br />gination, or of idea ;-but the rare plea-<br />sure of reality :-expe'lation lives upon<br />id-a, and feeds upon the fancy :-hope<br />'vims upon the mind in pleating uncer-<br />tainty, and communicates soft, but doubt-<br />ful felings. Pleasures that have been<br />thus anticipated, have yielded half their<br />icliih ;-for reality falls far lhort of the",T,2
11024,1108702300,23423,23829,0.728,33,279932,280116,A48874,13,top6-50,top10-20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","is giving the pupil ajuft idea of the founds<br />represented, let the names of the representative<br />signs be whatever they will. For, as these<br />names, instead of being mere elementary simple<br />founds, are in fa&, if not quite whole words, at<br />least combinations of various founds, the super-<br />fluities of these r.uit of course be thrown off in<br />syllabication: and thus an infant is required to<br />make use of another meta",T,2
13014,0410601800,59966,60409,0.724,33,279932,280116,A48874,13,top6-50,top10-20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","d, and almost<br />equally distributed, throughout the whole<br />mass, every division could exercise func-<br />tions sufficient to preserve its own exist-<br />ence, and the larger divisions would ne-<br />cessarily include the principal properties<br />of any smaller one.<br /><br />But, knowledge continuing to accu-<br />mulate, the construction of Society grew<br />more and more complicated: the various<br />functions of it, which had been succes-<br />sively exercised by each part separately,",M,2
13272,0607700501,3599,3964,0.723,33,279932,280116,A48874,13,top6-50,top10-20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Words :and;<br />Sounds, who cannot remember Principlesiiii'<br />Events, in a regular Series,I flall not here en-<br />quire; but as, when we think, our Ideas oc-<br />cur to our own Minds in some Terms :that<br />would express them to another, si when We'<br />recollet Ideas that have been .ommunicated-<br />to us under certain Terms, those Terms natu-<br />rally occur with the Ideas, rather than any",T,5
15224,0759500300,56240,56580,0.72,33,279932,280116,A48874,13,top6-50,top10-20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","-<br />mination of Things Natural, consisting of<br />Elements, Tempe;'aments, Haumours, Members, Pow-<br />ers, &c. can be of no use, being really no-<br />thing but bare Forms, without a Substance,<br />meer Modes of Thinking,.which have their<br />Exifence no where but in the Mind; we<br />have therefore induifrioufly avoided both here,<br /><br />and<br /><br />Ond in our Farrier's Guide,",T,5
17108,0252700300,678798,679104,0.717,33,279932,280116,A48874,13,top6-50,top20-30,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","llcr ought to be furnishcd;<br />and for which they need not be beholden to<br />;a,.ld' -^ JhArif otle. As to Nait::!rl Logick, by which Rational<br /><br />M'.tenl, without that Art and Rules, or Sophistical<br />Learning, deduce a certainCoclutfion out of true<br />Propolitions, which scarce any Man of Reason<br />wants; we deny not the",T,2
19064,1662000200,1063231,1063599,0.713,33,279932,280116,A48874,13,top6-50,top20-30,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","without any one common<br />idea or word, the sign of ideais, subsisting betweeql them;<br />and without the inltervention of an mnterpreter as a medius<br />terminus between him and them, wh~o could otherwise<br />come to no undlerstanding together, whatever might be<br />their juxta-position, when ""C rheda comlponitur una,"" un-<br />less metaphysics differ more than I trust they do from<br />logric",T,2
19838,0547900800,372455,372792,0.712,33,279932,280116,A48874,13,top6-50,top20-30,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","d Haiatans,<br /><br />(m) Es-<br /><br />(m) Essential forms and textures all expos'd;<br /><br />.Textures<br />[m] Before we confider the contfraSion of com-<br />pleat bodies, which plainly demonltrate rhe accu-<br />rate wisdom of him that ordain'd them, philosophy<br />will lead us to enquire their conflituent principles,<br />afd the rife of them. The common philosopher<br />will present",N,5
20174,0678900100,208347,208696,0.712,33,279932,280116,A48874,13,top6-50,top20-30,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","tives, or Inducemcents are not only different<br />"" in themselves. but even contraditlory. Inaf-<br />muclh as the Inducement to form the one is<br />inftinlive Love. but to create the other is<br />""evidently Caution, Apprehelnion, or the<br />' Fear of Danger."" Now this is taking that<br />very Thing for granted. which ought to be<br />proved. And indeed it is one of those Argu-",N,5
23451,0491700200,71036,71438,0.707,33,279932,280116,A48874,13,top6-50,top20-30,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the<br />word Hypothesis; for it is capable of no other<br />signification, than a System of Matter put<br />together, and operating by those Laws of Mo-<br />tion which are taught in Mechanicks, and are<br />deduced from the sensible and known Qua-<br />lities of Bodies: but it appears by an Exa-<br />mination of this System, that there is no<br />mention therein of the manifest and fenfi-<br />ble Qualities of the Bodies, concerning<br />which it",N,2
27666,1719600800,29088,29408,0.702,33,279932,280116,A48874,13,top6-50,top30-40,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Losses ; and hence it is we distinguish three Kinds, or<br />Classes of Accompts, to wit, real Accompts, perfo-<br />nal Accompts, and imaginary Accompts. Real Ac-<br />compts, are the Accompts of Effects or Things,<br />which may be a Perfon's Property, and are as<br />follow.<br /><br />D The<br /><br />fThc Tides of the different Accompts kept by Merchants, &c",N,5
29875,1695800100,176932,177266,0.7,33,279932,280116,A48874,13,top6-50,top30-40,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","They are, for the most part, Patch-work,<br />seldom formed at: once upon an honett, universal, and rational<br />Scheme; but, generally, so establish~ed, at firit, as to answ~er the<br />ambitious Views of One, or a few > or altered afterwards, ac-<br />cording to present Neceiit~y, and by extemporary Remedies; fuich<br />as rather s~erve to give momentary",N,2
29981,0854400310,210696,211034,0.7,33,279932,280116,A48874,13,top6-50,top30-40,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","of them.<br />IiAnd both there are included in the<br />' word (pepve-r , which is sometimes<br />itranflated, to mind, sometimes to set<br />o ur Affedions upon a thing.<br /><br />3. A&ivity and industry in the pro.<br />fecution of these things, if by any<br />imeans we may attain them. And this<br />is implyed in the word rz-ars, seek<br />the things which are above. When we<br />i know",T,6
31021,0248801301,435574,435937,0.699,33,279932,280116,A48874,13,top6-50,top30-40,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","and Sciences. Con-<br />taining the Definitions of the Terms,<br />and an Account of the Things signified<br />thereby, in the several Arts, both Li-<br />beral and Mechanical, and .the several<br />Sciences, Human and Divine; the Si-<br />gures, Kinds, Properties, Produtions,<br />Preparations and Uses of Things Na-<br />tural and Artificial: The Rife, Pro-<br />grefs and State of Things Eccleiafti-<br />cal,",N,5
34038,0621700100,697474,697789,0.696,33,279932,280116,A48874,13,top6-50,top30-40,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","applied to<br />many different things: but there seems to<br />be one general idea running through the<br />whole, fc. twi/iing together, so, hampering.<br />-If applied to the mind, contrivances, cun-<br />ning counfels;-pain, to the body;-per-<br />plexity, in affairs ;-and, very properly,. a<br />pledge, or gage;-and, particularly so, a<br />rope ;--",N,2
38233,0266201100,493743,494049,0.692,33,279932,280116,A48874,13,top6-50,top40-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Philosophers thein-<br />selves sometimes inculcate this Notion; but then<br />they fometimis give a different Account of this<br />Docrine: Suuls are to migrate into other Bodies,<br />by a mere pyn ca! and natural Necessity, and not<br />by way of IPunifl:cmt. i icre then are two con-<br />trary Notions of a t '.::'.c ,S;..'c; the c",N,2
39615,1680401100,9249,9582,0.69,33,279932,280116,A48874,13,top6-50,top40-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","be invented for s~uch as are poffeffed of edu-<br />cation, abilities and leis~ure, with all other advan-<br />tages fufficient for great attainments in religious<br />knowledge, and yet wilfully continue in great<br />Ignorance', uncertainty, and error ? - If there<br />should be any such in there sacred feats of fCci-<br /><br />a 4 ence<br /><br />* Gal. i 6, 7. t 2 Pet. i",N,2
44137,1597401300,21613,21932,0.687,33,279932,280116,A48874,13,top6-50,top40-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","on a full and accurate<br /><br />developemente of the matter, on the ground offit& and<br /><br />calcujltionl,<br /><br />calcution, it would be diolcovred that there is no<br />material diffeence betwe~en the aggregate"" prodd~ive-<br />nefrs o~f the one, and of the other kind of' in~dullr~y; andl<br />that the proprietyr of the encouragements, v~im~ ib may<br />in",N,5
46415,0205601000,35324,35678,0.685,33,279932,280116,A48874,13,top6-50,top40-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ties, repulsive with refpe& to themselves, and attractive<br />of each other. 4 ""Chance,"" fays he, ."" has thrown in my way. an<br /><' universal principle, which casts a new light upon the fubjece<br />"" of elecricity. The principle is, that there are two diftint kinds<br /><br />of electricity, very different from one another; one of which<br />I call vitreous, 'the other resinous",N,2
46821,0872200800,41095,41433,0.685,33,279932,280116,A48874,13,top6-50,top40-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","and wiireas here we know things by<br />their species or images, there they lee them ilntuitiveZ.<br />ly, or hlve a real perception of things as thty are in<br />themselves j which, iln my opinion, is rie molt tliriCt<br />and easy way ol taking in o:,jeds, and liable to no<br />difficulties, but what arise from our prelent way far '<br />more inexalicable. ,<br /><br />l-ad",N,2
54609,0561300900,283394,283756,0.679,33,279932,280116,A48874,13,top6-50,top50-60,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","not begin with Does, and Potions,<br />Prescriptions to the Body ? Johannes de Combrs cites.<br />ufine, faying, Anima eft omnium fimilitudo ; be-<br />fe it can fancy to it self, the shape of whatever<br />ears. But for all these, I could never meet with.<br />,that could give it so in an absolute Definition, that<br />ther, or himself could conceive it; Which argues,<br />tto all these, there",T,2
58281,0206301500,118074,118401,0.677,33,279932,280116,A48874,13,top6-50,top50-60,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","perplex-<br />ing in a greater or less degree.<br /><br />SEC-<br /><br />s<br /><br />145<br />SECTION IV.<br />On the Mixture of the diffrent Kinds, their Rela-<br /><br />tive Situations, most proper NVurses, &ec.<br />Ist. OF THE MIXTURE OF THE DIFSE-<br />RENT KINDS. Opinions vary so much re-<br />speting this point, that it is with conside-<br />rable diffidence I enter on the subject. Nor<br />can",T,2
59849,0684400500,95112,95483,0.676,33,279932,280116,A48874,13,top6-50,top50-60,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","and are susceptible of Elegance, particularly the<br />Creek Language; but all of them want Terms<br />to express abftrat and general Ideas, which is<br />an evident Proof of the little Improvement of the<br />Understanding among them ; Time, Duration,<br /><br />K Space,<br />* Vide Mr, De la Coidazwl',s Voyage to rou:h-.'ncrica.<br /><br />L 74 ]<br />Space, Sublfance, Matter, Body, and many<br />such Words, have nothing",T,2
61506,0390000200,485017,485392,0.674,33,279932,280116,A48874,13,top6-50,top50-60,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", so complicated, rerplext<br />·'lid indefinite had become the alfociation of ideas con-<br />nected with that name, that its further use was danger-<br />ols, under the molt expressly defined and well limited<br />c.tcriptions. No man knows the prerogatives of the<br />crovni with precision, in any state in Europe to thisday<br />-All is loft in clouds and incomprehensible mystery.-<br />Like the title of",N,5
62505,0330500100,225746,226036,0.674,33,279932,280116,A48874,13,top6-50,top50-60,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","is pretended to devolve, on a con-<br />siud ad<br />a difbrdcrly Multitude: Since there is a Mixture of Im-<br /><br />H p erfction<br /><br />25<br />__ ____·_<br /><br />peiofn'tin t.evry Goiemenatnitt . arifiig fomtbe paranrimrperfe<br />Stat' and Artlption -of :Mankind that Model seems p le<br />which, All Things iconfideed- offers dhe le",N,5
63839,1523901400,3612,3947,0.673,33,279932,280116,A48874,13,top6-50,top60-70,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","DAM, that, in my reasoning up-on Sjrf-<br />tems of Government in the Second Part of<br />Rizghts of Many, I have ihewn as clearly, I<br />think, as words can 'convey ideas, a certain<br />Syfiem of Govercnment, and that not existing<br />mn theory only, but already in full and eftabliih-<br />ed prathece, and ijyitematically and pradically free<br /><br />(6 B<br /><br />fr-ee from",N,5
65690,0279301300,20027,20431,0.672,33,279932,280116,A48874,13,top6-50,top60-70,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","firm; and<br />why the external and internal parts of the fame cata-<br />ra&, are so often so different from each other in co-<br />lour.<br /><br />[ I, ]<br />term induration can, with propriety, be<br />used only in opposition to a perfec or ge-<br />neral distempered dissolution, by much<br />the majority of what are called firm cata-<br />racts, being much less firm than the fame<br />crystalline was before such alteration; and<br />with regard to the la",N,2
70627,0627403600,48015,48346,0.669,33,279932,280116,A48874,13,top6-50,top60-70,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Nor could<br />Abftration, which is a Separation of our Ideas;<br />by which A&t of the Mind 'a new Kind of<br />Ideas are obtained, which are purely intel-<br />Ikcial, assist us in this Thing. The Reason<br />heres is clear. The Truths of the Gofpe<br />have neither Coninedion with, nor Dependence<br />upon,-any Branch of Truth, which a finite Un-<br />derftanding'is",N,5
71351,0258401300,71591,71924,0.668,33,279932,280116,A48874,13,top6-50,top60-70,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","s,, among Men'<br />several Languages,' Customs and<br />Inclinations, who also are as va.<br />rioufly different in their Intel<br />lectuals; so among those. inyi-<br />fible Agents of .the other World<br />are found various Kinds, :Or-<br />ders, Degrees, Fu'n&ions , and<br />Operations, which by those Ob-<br />fcure Terms have sometimes<br />been fignifed to us; yet these,<br />how",N,5
74513,1004100400,1363,1756,0.667,33,279932,280116,A48874,13,top6-50,top60-70,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","and then, subdividing into the Subordinate;<br />till we come to those lower Species, that particularly and<br />precisely denote the Nature of the several Dialogues, and<br />from which they ought to take their refpetive Denomina-<br />tions.<br /><br />The mofl General Division of the Writings of Plato, is<br />into those of the SCEPTICAL Kind, 'and those of the DOG-<br />MATICAL. In the former Sort, nothing is expressly either",T,2
83817,0222700600,19491,19853,0.662,33,279932,280116,A48874,13,top6-50,top70-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",".""<br /><br />In the phraseology of this whole para-<br />graph a penetrating genius would discover<br />much art, but as I have no pretensions to<br />enter so deeply into abstruse points, nor<br />ambition to be diftinguilhed for my pene-<br />tration, I hall be content to conclude that<br />the ambiguous terms in which it is couch-<br />ed, if they are not proofs of the author's<br />rxcesjhe mnoej'y, they",N,5
84537,1046100900,20133,20461,0.661,33,279932,280116,A48874,13,top6-50,top70-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","phlsgifiicated initead ofphlogificated Air; and in-<br />deed that great Philosopher and Chemist Chev. Berg-<br />man could hardly be supposed to be so ignorant, as<br />net to know the difference between dcphlsgificated and<br />pblgJflicated Air.<br /><br />* In the German it Rands as here, fir/i kind; but<br />from the conneclicn, it seems, Mr. Bergman meant",N,2
85149,0274500500,13397,13687,0.661,33,279932,280116,A48874,13,top6-50,top70-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","they may<br />be seen, &c.<br /><br />The Word Water is a Substantive, and<br />so is every Thing in it, viz. Filh of all<br />Kinds, Stones, Gravel, c.<br /><br />The Word Air is a Subfmtive, and<br />every 'lTing in it, ia. Birds, InfeOts, fc.<br /><br />The Word Hearve is a Substantive, and<br />every IBeing contained in it, viz. God,<br />Angel",N,2
93185,1558600300,129003,129381,0.657,33,279932,280116,A48874,13,top6-50,top70-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","-<br /><br />rian.<br /><br />( n19 )<br /><br />rian, that imagination and memory both re-<br />coil from the contemplation. Volumes have<br />already been written on the events of fix<br />years, and an equal number of volumes<br />would not f~uffice to unfold the flecret springs<br />of each event, many of which may, indeed,<br />be guessed at in the present moment; but,<br />through the mists of pafEion and prejudice,<br />cannot be seen di",N,2
94129,0493301700,86963,87354,0.656,33,279932,280116,A48874,13,top6-50,top70-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","s with it that of<br />space, or' distention; when, therefore, an effe& is.<br />produced by matter, which stimulates in a very small<br />quantity, the mind refers that effe& to a specific<br />power of aaion different from quantity, which we<br />call quality.<br /><br />Nevertheless, it is necessary that a certain hum-<br />ber of original points, or atoms, flould be collected,<br />in order to excite perception: but the increase",N,5
97219,1648400800,170824,171211,0.655,33,279932,280116,A48874,13,top6-50,top80-90,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","or more Sur-<br /><br />faces, and Imuff therefore have some fort of figure;<br />hence Figurability is reckoned amongst the properties<br />of Matter. Extenflon necessa~rily implies Divisibility 3<br />for whatever is extended must have parts, and confe-<br />quently must be divisible into those parts. Divisibility<br />therefore is an inseparable property of every particle of<br />M'atter however; small. Sir I. Newton was",T,2
100810,1508601500,231730,232073,0.653,33,279932,280116,A48874,13,top6-50,top80-90,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","dlifferent N'atures,<br />a spiritual and a material, a Soul and a Body; which<br />also, 'till we confider it as the particular N~ature of<br />some one intelligent Agent, remains uinapplied~ in the<br />general Sense, without any Personality annexed to it.<br /><br />Now the Soul and Body, of whichl Chrift's hluman<br /><br />Nature hi compofetd, acquiredl no Pers~onality, 'till",N,2
