hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
4,0330200902,334372,334737,0.822,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","ascribes all Motion
to a primitive Impulse given by God, and the
Mechanical Affe&ions of Parts of Matter ; It
being the fame thing in assigning the Causes
of things to particular Motions, as Swift, Slow,
Uniform, &-c. whether the Parts of Matter
wed their Original Motions to Nature, or to
God; only it may be fiuppofed, that his infi-
nitely perfeE Knowledge might",M,2
5,0444900700,59949,60301,0.818,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","and determinate, than in
those heterogeneous Compositions which we are
acquainted withal.

CHAP. V.
Of MOBILITY of Matter, and the Na-

ture of MOTION and REST.
A R A Y what is meant by the Mobility

p of Matter ?
B. It is that essential Property, whereby any
Part of Matter is capable of Motion, or being
moved.

A. What is Motion ?
B. A continual and",M,2
7,0037700103,174779,175181,0.816,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","motion are in_
volved the ideas of SPACE and TIME.

In treating of motion we have therefore to
confider, . The power or force which causes the
motion. 2. The substance moved. 3. The space
palted over by the moving body. 4. The time or
duration of the motion.

Space is the place of every exiflence; it is
dntihguifhed into absolute and relative, or place
and situation,

We do not perceive the absolute",M,2
10,1204402400,221712,222124,0.813,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","a-

motion

,niotion somewhat declining from a right
line, and which gives to atoms the
,means of crossing and intercepting each
*other. Thus they turn them at their
pleasure, and just as their imagination
suggests the most plausible method of
coming to their point. But where are
they taught this declination of.atoms,
which comes in so opportunely to save
their system ? If a firait line in motion
be-effential",M,2
11,0037500600,17046,17471,0.81,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","the medium through
which it moves, and of the time it takes up in moving. For we can form no
compleat conception of motion abflra&ed from either of there.

To give a clear definition, therefore, or explain the nature and cause of
motion in general, it is necessary to illustrate the simple ideas, of which that
of motion is compounded.

Mvetaphyficians indeed have usually defined motion .,to be change of place,
or a passage",M,2
13,0371401500,152085,152437,0.808,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","que tout ce que j'ai
dit, convaincra que le mouvement doit entrerdans
la définition de la matière, ainfi que fon étendue
& fa folidité. Si l'on me demande la définition
du mouvement lui-même, je dirai que ni moi
ni perfonne ne pouvons la donner. Ce n'elt pas
que nous le connoiffions moins pour cela; au
contraire nous le connoiffons beaucoup mieux
que",M,2
14,0254900101,1489335,1489671,0.807,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","holds the ato.tvzcalphilofophy, or dotrine
of atoms.
The atomrnfs, who define motion to be a pas-
sage from one place to another, what do they more
than put one synonymous word for another ?

Loacd.
Now can judicious atomiifs conceive,
Chance to the fun could his just irmipulfe give ?

Blackmoil
A'TOM Y. n.J An obsolete word for atom.",P,2
15,0241200200,253869,254197,0.807,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","movement? All that part of language which belongs. to
its utterance, is intirely. to be regulated- by the. ruls of music;.
that is, of melody and rhythmus: how then is it poflible, to bring
that part of it to the perfetion it may be capable of,, if our men
of letters are so ignorant. of. it, as to doubt.or deny its. existence?",N,2
16,0267400400,83288,83601,0.807,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","er, by the
help of Motion only.

I think it, with Mr. L. of good use in

a Philosophy, to know what
c. 4i.. s4,c. Words can, and what cannot

be defin'd; and I am persuaded
also tlat, of the latter Sort only, are the
Names of our Simple Ideas, of which Motion
is one: If any Man shou'd ask me what
Motion is thebe",P,2
17,1543000102,217998,218444,0.807,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","force and neceflary motion;

and

and yet they convey no meaning. The idea of
motion is nothing more than the idea of pafling
from one place to another, nor can there be any
motion without some particular dire&ion ; for
no individual being can move several ways at
once. In what manner, then, is it that matter
necessarily moves ? Has all the matter of which
bodies are composed, a general and uniform
motion, or has each atom a particular motion",M,2
21,0452600900,226162,226534,0.803,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","vous alléguez vieennet de ce
que l'on confond la caufe avec l'effet ou
la force motrice avec le mouvement lo-
cal, & quand on croit avoir donné une
définition véritable du mouvement, il fe
trouve qu'on n'a rien dit finon que le
mouvement ejî le mouvement, en ne faifant
que changer un peu les termes. Quand
on voit rouler une boule fur la peloufe
& que l'on demande ce que",P,2
22,0104000305,218661,219094,0.803,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","by thelc vague
terms, universal force and ueceflhry motion;

and

and yet they convey no meaning. The idea of
motion is nothing more than the idea of passing
from one place to another, nor can there be any
motion without some particular direction; for
no individual being can move several ways at
once. In what manner, then, is it that matter
neceflarily moves ? Has all the matter of which
bodies are composed, a general and uniform",P,2
23,0403100201,797902,798283,0.803,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","it;
aid for that motion, also, to have various tendencies.
i Motion, in many parts of matter, appears manifest to sense; but how it came Whence motion
by this motion, is disputed. The ancient corpufcularians, who.acknowledged roceeds.
no author of the universe, were reduced to make it inherent in matter; and,
confequenty, coeval therewith: but since local motion, or an endeavour",M,2
24,0179100400,84842,85210,0.802,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","movens, in' this our
Number of
Atoms. corporeal Machine, from which the Motion of

the Body, Hand, or Finger, originally pro-
ceeds, was not one single Atom but a great
Number of Atoms, which began all at once
to move, or to move in a new Dire&ion, the
Difficulty will be the fame; for as no one of
these Atoms could, according.to the Suppofi-
tion, receive its Motion",M,2
25,0464004600,57056,57366,0.8,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion",". Si l'on demande
d'où et venu le mouvement dans la matiere? Nous ré-
pondrons que par la m.me raifon elle a dû fe mouvoir
de toute éternité, vu que le mouvement eft une fuite
néceTfaire de on exiftence, de fon eence & de fes
propriétés primitives , telles que fon étendue , fa pe.
lànreur, fon impénétrabilité",M,2
29,0317700100,196315,196673,0.8,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","- ing the several Particulars which enter into our complex Sensation of it, which are
lerJ Idtthef recounted in §. 2. as Matter, Space, Place, and Time.
The Definition . 7. As for Motion abftra'ced from all it's Circumstances, it cannot be better de-
of Motion not fin'd than by naming it a continual Alteration or Change of Distance, altho' any
the Idea thi",M,2
30,0312200702,163714,163986,0.8,464,730029,730244,A48874,5,specific_quotes_v1210,top20-26,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","é,
tendue, mais eft-ce au moyen de
l'étendue ? Non: puifque l'idée du
mouvement renferme celle de l'éten-
due. Qui dit mouvement,. dit donc
plus qu'étendue; ce n'eft donc pas
l'étendue qui donne l'idée du mou-
vement & le fait concevoir.
»J'entens, dit-il enfin, par Dieu,",M,2
43,0035201000,157481,157881,0.797,464,730029,730244,A48874,5,specific_quotes_v1210,top26-32,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","every Man of common Sense knows
what it is, as well as the best Philosopher:
Now I ask any one, whether in his Sense
of Motion as he walks along the Streets,
the Stones he passes over may be said to
move, because they change Distance with
his.Feet? To me it seems, that though
Motion includes a Relation of one thing
to another, yet it is not neceflary that
each Term of the Relation be denominated
*",M,2
52,1181600116,147991,148330,0.794,464,730029,730244,A48874,5,specific_quotes_v1210,top32-38,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","be said by the Newtonians,
if one alk a fufcient reason why the atom A, is in
one place, and the atom B, exatly finilar, is in ano-
ther, the reason lies in the motion which impels them ;
and if we alk the reason of this motion, you muff
either fay, that this motion is necessary, or own that
God- began it. In fine, if it ihould be asked,",P,2
59,0477200503,525253,525523,0.793,464,730029,730244,A48874,5,specific_quotes_v1210,top38-44,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","liber-
té, & le mouvement quel qu'il puifle
être d'un atome, qui ne fait, ni où il
eft, ni qu'il exifle. Quelle confé-
quence y a-t-il entre ces deux pro-
poLitions, rame de fhomme' eft cOipo-
tfe d'atomes, qui en fe mouvant nécef-
'fairenmeit par des lignes droite, déc",N,2
76,0797400101,2237018,2237432,0.791,464,730029,730244,A48874,5,specific_quotes_v1210,top44-50,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","es
have their Motion from themselves, and that there
exist acive Atoms, from whole fortuitous or sudden
Concourse all created Beings were produced; which
Atoms, though edged in by others, are nevertheless
in a perpetual Agitation, to disengage themselves.
For if an Atom has a natural Motion, I ask to which
Part that Motion inclines most; for it cannot strive
in every Part ? And if it is supposed to incline more",M,2
86,0293701200,126308,126691,0.789,464,730029,730244,A48874,5,specific_quotes_v1210,top50-56,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","which a moving
Body changes its Place; and may always be known by the space
that the Body goes through in a given Time.

5. THE Quantity of Motion may be increas'd; either by.increaf-
ingthe Quantity of Matter, which is mov'd with a determinate
Velocity; or keeping the fame Quantity of Matter, and increasing
the Velocity; or by increasing both.-And in the three Cafes it is
done by",M,2
87,0207901000,18341,18705,0.789,464,730029,730244,A48874,5,specific_quotes_v1210,top56-62,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","motion may be the fame. 3dy. Motion is
the action of a body, by which it changes place.

3. Aristotle's definition of motion, viz. "" The
energy of what exiits in power, confidered as To ex-
ifing,"" sig;nifies, "" The a&ual exercise of the ca-
pacity which a being has of becoming an agent,
confidered as rendering that being an agent in fat,
which before had simply",P,2
99,0820100101,1612458,1612852,0.787,464,730029,730244,A48874,5,specific_quotes_v1210,top68-74,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","the
Schools speak. And indeed, Motion taken in this Sense, not for a Translation of
Body from one Place to another, but for the acive Cause of Motion, may be very
well said to be incorporeal, or the Deity itself. But how came this Motion into
Matter at first? And which Way did Matter attain this Divine AElivity, or God-
like Energy? Here they must assert one of these three Things; either, I.",M,2
103,0329700301,174675,175102,0.787,464,730029,730244,A48874,5,specific_quotes_v1210,top62-68,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","tendency
to move every way, it is evident it can move no way, feeing the endeavour towards motion,
would then be perfetly equal on all rifes of it ; and no reason could be given why it should de-
termine itself one way rather than another.

That motion is not essential to matter, appears farther from hence, that the idea of matter is
not inseparably united with that of motion. Solidity, extension, and figure, are properties",M,2
119,0038000100,17285,17639,0.784,464,730029,730244,A48874,5,specific_quotes_v1210,top80-86,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","about motion, as strange at the former, is
this, if there be two contiguous Bodies, A and
B; and if B, were carried towards C, by the
very fame A&ion A is transferred from B; so
that there is an equal quantity of motion, and
a&ion, in both, tho' to all men's senses, the
body A seems not to be moved at all. Another
law of motion, as contrary to sense as",M,2
126,0184200300,335506,335832,0.784,464,730029,730244,A48874,5,specific_quotes_v1210,top74-80,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","atom,
Aferting it's indisputable right
To dance, vould form an universe of dull:
Has matter none ? Then whence these glorious forms,
And boundless flight~, from fllapelefs, and repos'd .
Has matter more than motion ? Has it thought,
judgement, and genius? Is it deeply learn'd
lu mathematics f -Has it fram'd fluh laws,
Which,",T,2
145,0505201100,126084,126452,0.781,464,730029,730244,A48874,5,specific_quotes_v1210,top86-92,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","?

Do they mean, that Motion is Na-
tural to all Matter . Then must all
Matter be naturally and coniantly. in
Motion, and so there would, never be
any Reft in any Parts of Matter,: and
consequently there could be no Produ-
dions in Nature, nor any fixed State
of Material Things.

Do

Do they mean, that Motion is Na-
tural to some Parts of Matter; as for
instance, to",M,2
150,0532101200,156150,156524,0.78,464,730029,730244,A48874,5,specific_quotes_v1210,top92-98,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","as well as extension and soli-
dity. If I am asked the definition of

movement

C[ 93 ]
movement itself, I shall fay, that nei-
ther I nor any one else can give it. Not
that we know it the less on that ac-
count; on the contrary, we know it
much better than we do many things
which may be defined. Simple ideas,
such as those of movement, ofextenfion,
of colour, of found, &",M,2
170,1358700500,331743,332048,0.779,464,730029,730244,A48874,5,specific_quotes_v1210,top98-104,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","&rc. ne sont pas du mênme genre que les af·ctions
du mouvement, si on? peat parler ainsi, on que les attributs de
la matiire. Quelqu'un peut-il dire, quelle est la coulear, la
masse, on la figure d'une penisde, d'une idée, d'une notion
abstraite ? quel degré de ve1ocitt, quielle direaion est néces-
saire",T,2
181,0541600600,278919,279297,0.778,464,730029,730244,A48874,5,specific_quotes_v1210,top104-110,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","motion was yet necef-

fary to produce the forms of beings, such as they
are. Motion, in the original element, was a
physical power, an agency capable of producing
new forms of existence; it was the aaive prin-
ciple of creative life, the embryo of the future
world. But it was power without direction,
agency without order, acivity to no end. What-
ever exiftenccs its unguided",M,2
201,1194101100,74418,74803,0.777,464,730029,730244,A48874,5,specific_quotes_v1210,top110-116,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","left to go on. according to the
,laws of motion among themselves. Hence it is
spoken of as if it were a principle of motion en-
tirely diflin& from nature, and properly set in op-
position to it. Names being commonly given..to

things

things, according to what is most obvious, and is -
fuggeffed. by what appears to the senses without
refleition and research.'

3. It must be observe",M,2
209,0252000303,7804,8187,0.776,464,730029,730244,A48874,5,specific_quotes_v1210,top116-122,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","a
better. If they will define, the definition will either
be grounded upon a hypothesis, or it will darken
the fubjeci rather than throw light upon it.

The Aristotelian definition of motion, that it is
"" iczs cnztis in potentia, quatenus in potentia,"" has been
justly censured by modern Philosophers; yet I think
it is matched by what a celebrated modern Fhilofo-
pher has given us,",P,2
216,1175500200,37001,37355,0.776,464,730029,730244,A48874,5,specific_quotes_v1210,top122-128,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","motion; of its bounds,
figure, dimensions and extension.

D E F I N I T I O N VIII.
Extension of a body is that propertyi
whereby it occupies space; whence its mag-

nitude,

nitude, dimensions, limits, and figure; its
divisibility and parts; their quantity, &c.
which are modes of being depending on
matter.

DEFINITION IX.
Inative matter (by its title)",M,2
248,1268700600,227695,228088,0.774,464,730029,730244,A48874,5,specific_quotes_v1210,top128-134,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","our, but the Principles of
Body will be never a whit the less noble.

You tell me my Definition of Motion is
very faulty, because it only agrees with local
* Motion. And suppose I be minded to define
only Local Motion, or to call nothing Motion
but what is Local, what ill Consequence can
you infer from hence ? Consequence ! Why,
mercy upon us ! at this rate Generation, Cor-
ruption, Augment",M,2
257,0679400500,228192,228531,0.774,464,730029,730244,A48874,5,specific_quotes_v1210,top134-140,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","is, what is the Mover ?-On this Question
, our Philosophers are undetermined--dubious
f' till upon the Point, because ignorant of that
, mechanical Contrivance, by which one Part of
, the Creation is made to as upon, and give Mo-

,' ion to itself and the reft."" If I should fay that
one Wheel of a Clock moves another, and so on, I
do not",T,2
265,0032000200,48116,48496,0.773,464,730029,730244,A48874,5,specific_quotes_v1210,top140-146,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","kind of motion which we have
been speaking of, has a general, a total, or what may be
called it's compound motion; a motion in which all it's
parts unite.-This motion liows us that the universe is not
comprised in the globe; for this motion mufl have the fame
kind of relation to, and dependence on, some other body,
that the motions of our bodies have to the globe.

Besides, the",M,2
277,0053500101,152152,152447,0.772,464,730029,730244,A48874,5,specific_quotes_v1210,top152-158,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","of Motion in us; for
several Inanimate Things impart Motion: So does
the Loadflone to the Iron ; the Amber to the
Straw; Medicines, and Drugs, and Roots of Trees,
when diy'd, and cut to pieces, draw and create
very firong Motions. Nor is it the Aft, Life, E-
nrj', or lef.ciita, (for lr'ifoilc's",T,2
292,0164300900,35587,35980,0.772,464,730029,730244,A48874,5,specific_quotes_v1210,top146-152,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion",",

MOTION, the last relation common to every
being, ought to be considered as the mobility only,
or the faculty of being moved, which belongs to all
bodies,

FS And

And here we have to study two very dis-
tinA effects of Motion ; namely, the revolution of
the celefial Bodies, the Phenomena that belong
to the general System of the Universe; and the
motion of Bodies terrestial. In this study",M,2
300,1660900103,574260,574622,0.771,464,730029,730244,A48874,5,specific_quotes_v1210,top158-164,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","motion, is
the motion changed ; the generation of
motion, is the motion produced ; and
the destroying of motion, is making a
thiingce.le to move..

7/llfl.3 Turn a coffee-mill, you ge-
nerate a motion; turn it back, you al-
rer the motion ; let it alone, and you
destroy the motion.

3. The a6tion and re-action between
two bodies are equal, and in contrary
dire",M,2
344,0569600101,1430346,1430759,0.769,464,730029,730244,A48874,5,specific_quotes_v1210,top164-170,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","by mifunderflanding
him.

After having explained the efficient cause of all power
distributed throughout the universe, Aristotle proceeds to
define motion; but though the efforts of a great genius
are conspicuous, his definition is very lame and irper-
fed. The farther he advances, his reasoning becomes
more clear; finite and infinite, the vacuum and atoms,
space and time, place and the bodies contained in it,",M,2
351,0491900500,567006,567388,0.768,464,730029,730244,A48874,5,specific_quotes_v1210,top170-176,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","investigating those things, which human
reason is incapable of conceiving. However, thus far the
loundeft philosophers agree concerning it, that it is somew\hat
incorporeal. For how can sluggish matter, which is of itself
void of all motion, be the source and firll cause of thought,
the molt excellent of all motions ? Wherefore, it is fuffici-
ent!y evident, that this first mover",T,2
377,0386101400,61367,61729,0.767,464,730029,730244,A48874,5,specific_quotes_v1210,top176-182,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","Or,

Secondly,

(77)
Secondly, Upon the'Impulfe or
Contac of some other Bodies (k).

§. LXXII. The Motion of Bodies,
which results from the Physical and
Mechanical Laws and Powers of the
Bodies themselves, is that Species of
Motion which is supposed essential
to Matter: (I) but as the Proof of
this first Principle is refled upon the
Establishment of the second",T,2
398,1637702300,29630,30011,0.766,464,730029,730244,A48874,5,specific_quotes_v1210,top182-188,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","When one,
two, three are mentioned, they have no
reference to any space or diviflon of time,
(like'the notes of a bar in music) as might
be at first imagined; but what I conceive
by it is, that a simple pass should be made
by one uniform motion in the line; that a
feint fliould have one motion only in the
feint, and one more in bringing it to the
line and passing, that is, feint",M,2
417,1679800101,533452,533833,0.765,464,730029,730244,A48874,5,specific_quotes_v1210,top188-194,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","supposed to be c in its own Nature

** moveable, mutually and mechanically to afint to
"" or di~rent from Motion, or a certain Determina-
"" tion of Motion; to move through "" Number-
"" less Intervals without any Vacuum.' If matter be
in "" its own Nature moveable,"" yet ifill if it be at
reft it requires a Mover to put it into Motion. It can-
not move itself, unless there be a Motiv",T,2
432,0034501100,1479,1916,0.764,464,730029,730244,A48874,5,specific_quotes_v1210,top194-200,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","a greater or lesser space in a certain time as
suppose a second.

6. Motion is a continual and successive change
of place. If the body moves equally, 'tis called
equable or uniform motion. If it increases or
decreases, 'tis called accelerated or retarded
motion. When it is compared with some body
at reft, 'tis called absolute motion. But when
compared with others in motion, it is called
relative motion.

7. Direction of motion is the",M,2
